,airline_id,comment,title,rating,user_country_id,date,recommend
78,lufthansa,"Not Verified |  I have flown with Lufthansa many times in the past (pre covid). I recently flew return Bristol to Cape via Frankfurt, choose seats on online check in, got to check in desk they had been changed on both legs of our journey. Don't really know where to start with the food from Frankfurt - Cape Town, dry cold pasta with the tiniest bit of sauce, hard roll, breakfast- a green wrap with cheese and pesto? Same on return leg apart from wrap swapped for hard cheese roll. A lot of people complaining. Check in at Cape town, absolute chaos, 1hr 45, told to fill in 'Traveller Health Questionnaire' at last minute, very stressful, a lot of confused check in staff. Don't think I will be flying Lufthansa until I hear they have improved.","""A lot of people complaining""",2,United Kingdom,8th February 2022,no
79,lufthansa,"✅ Trip Verified |  Want to thank Becky at Lufthansa Manchester at check-in, when I needed to have a printed copy of my PCR result for final destination (Zimbabwe), Let me send the email from my phone to Lufthansa where she later printed it and it was waiting for me at the boarding gate. That's going the extra mile. Well done.","""That's going the extra mile""",8,Zimbabwe,3rd February 2022,yes
80,lufthansa,"✅ Trip Verified | Lufthansa's European Business Class product is similar to most other carriers - the seats are the same as Economy except for the empty middle one. This affords a little more space and privacy. The other point of difference is the food served. The boarding at FRA was chaotic. Several Economy Class passengers slipped into the Priority lane and there was nobody to monitor this transgression. The whole purpose of paying Business Class is to have a premium experience. Lufthansa failed utterly in providing the basic of this product. Most of the Lufthansa A320neo aircraft have no WiFi. And there is no other form of entertainment. Truly, Lufthansa seems to be aiming at recreating the Stone Age era of aviation. The only saving grace of Lufthansa these days is the outstanding onboard service.","""The boarding at FRA was chaotic""",3,Iceland,29th January 2022,yes
81,lufthansa,"✅ Trip Verified |  Mumbai to Frankfurt was served by 20+ years old A340-300. The Business Class seats have seen better days, are narrow, lumpy, and not exactly premium. The Business Class lavatories were indistinguishable from Economy Class. The bright spot in the Lufthansa long haul Business Class offering these days is the exceptional onboard service. On this particular flight  the inflight WiFi was not working (I paid for it and requested a refund).","""Business Class seats have seen better days""",5,Iceland,29th January 2022,yes
82,lufthansa,"✅ Trip Verified |  The most uncomfortable seats, cabin service-a joke. For a 3hr flight a tiny piece of chocolate, coffee for 3€. I know it’s because of covid.","""most uncomfortable seats""",1,Greece,28th January 2022,no
83,lufthansa,"✅ Trip Verified |  The staff at the Seoul check-in were extremely unfriendly and uninterested in any form of customer service. The food was the driest, most tasteless meal I have had onboard. Then the Munich airport business lounge was not even worth one star. Lack of choices in food and not properly chilled drinks. On top of that, you can expect the reception staff to be very blunt. The lady who cleans the shower booth yelled at me for not having waited standby near the shower booth when the shower was ready.  When she found a translator I asked for an apology for her attitude but I did not get one. I reached out to Lufthansa customer service to file complaint but did not hear back back.","""staff at the Seoul check-in were extremely unfriendly""",1,Sweden,27th January 2022,no
84,lufthansa,✅ Trip Verified | Beirut to Toronto via Frankfurt. Pros: Reliable flight and no delays. Cons : Customer service is null. Cold Food sandwich. Mean employee with no sense of welcoming. No entertainment and even a plug to charge phone. Not all info are in English.,"""Customer service is null""",4,Canada,25th January 2022,no
85,lufthansa,"Not Verified | I have flown with Lufthansa on 26.12.2021 from Copenhagen to Vienna, and unfortunately lost my connecting flight from Vienna to Malta. So on 27.12.2021, I flew from Vienna to Frankfurt, and then Frankfurt to Malta where Lufthansa has lost my baggage. The lack of communication from Lufthansa and the lack of service that has followed ever since is beyond belief. I received a message as soon as I landed in Malta on 27.01.2021 that my suitcase had not been loaded on the flight. I checked with Lufthansa at the airport right away and filled the correct report – I was instructed to do nothing more and to call Malta Airport and check the next day and arrange for delivery. The luggage has still not arrived and it is 2 weeks later 09.01.2022. From what I was told by the Lufthansa desk in Malta they tried to communicate and investigate with Vienna with no response. From what I can see on the Lufthansa tracking on their site the baggage was sent on 28.12.2021 from Vienna to Malta, and then for some unknown reason from Malta to Frankfurt - however, Malta Airport is reporting the luggage never even landed in Malta. Since then I have had to contact Lufthansa who claims there is no report even made, I have called Frankfurt Airport, Vienna Airport, and Copenhagen Airport to try and get some assistance, I have been passed around and have to communicate with Central Baggage Services and World Tracker – this is beyond infuriating and also just simply unfair as Lufthansa should be able to at the very least guide me in what to do and see where the error happened. ","""this is beyond infuriating""",1,Malta,9th January 2022,no
86,lufthansa,"✅ Trip Verified |  They cancel flights at will. They do not respond to emails! Spent 3 days holding on to various calls. Complete waste of time.  Most airlines are very accommodating on this route. Given, it is a twelve hour flight. Lufthansa Beverages appalling. The seat had insufficient padding and back/neck support for a long-haul flight.  The staff were surly and rude. Kept bumping into us passengers, The plane was however new and clean; and in good order. I will never fly Lufthansa again. ","""I will never fly Lufthansa again""",1,United Kingdom,9th January 2022,no
87,lufthansa,"✅ Trip Verified |  Their customer service is unreachable. They make it impossible to make changes online, and impossible to get ahold of a customer service rep. I was on hold for over three hours to try to change my flight. The representative told me she could not assist me with reservation because I booked them online but that I must go through her to rebook seats I had already paid for. I was instructed to cancel my flights and rebook them and call customer service back with the new reservation codes to get my seats reassigned without repaying for seat assignments. I did that and called back. Again, I was on hold for hours. I gave the new customer service rep my old and new reservation numbers and she was able to transfer my seat assignments but then I realized I did not get any money back for my canceled flights. Even though they say you can exchange the tickets. You can’t if you cancel. And that’s what they told me to do. After fighting they gave me my money back. When we finally flew it was packed so tight, delayed 45 minutes and lost our bags. I will never fly this airline again. They were impossible to get any help or direction. Their customer service was literally the worst.","""never fly this airline again""",1,United States,7th January 2022,no
88,lufthansa,"✅ Trip Verified |  The quality of food is poor, we got a cold meal (German sausage salad) on our 2.5 hr flight.  The crew was very nice and attentive, which was a nice surprise. The quality is not worth the price, other airlines do better with attractive prices.","""quality of food is poor""",2,Germany,2nd January 2022,no
89,lufthansa,"✅ Trip Verified |  One of the few airlines still flying the Airbus A340, which many have retired. Lufthansa has made decent effort to update the cabin of the A340, so good work on that. What's bad is the attitude of it's cabin crew. There was a steward whom whenever someone else is in his way, he will just push his way through. There was another stewardess who was going round checking everyone's belted up, and noticed a father was struggling to belt up the toddler. She stood beside him on the aisle, hands on her hips and just waited silently. Those were the black sheep, because there were nice cabin crew too, such as another steward who thanked me for pulling up the shades as we were about to land. The food served is good, but you didn't have a choice of selection in economy. I understand it is part of being sustainable so you prevent food wastage, and choices are a luxury, but when my ticket costs as much as Singapore Airlines, I felt I overpaid for an inferior experience.","""overpaid for an inferior experience""",4,Singapore,31st December 2021,no
90,lufthansa,"✅ Trip Verified |  LH1376 from Frankfurt to Warsaw. Boarding went smoothly and the cabin was spotlessly clean. On this 90-minute flight, a small lunch (a wurstsalat from Lufthansa's Tasting HEIMAT business meals) was served. The portion size was a bit small for a midday flight, but you could add as many warm rolls as you wanted. The crew seemed exceptionally joyful and light-hearted. All in all very enjoyable flight.","""very enjoyable flight""",7,Switzerland,27th December 2021,yes
91,lufthansa,"✅ Trip Verified |  LH1185 from ZRH to FRA. This was a very smooth morning flight with an excellent crew. The flight was about half full (also in business) and boarding was fast. Even though it was a short flight of approximately 40 minutes, a small snack of muesli with fresh fruit was served, which was very tasty. The aircraft was spotlessly clean. All in all an excellent experience for such a short flight.","""a very smooth morning flight""",8,Switzerland,27th December 2021,yes
92,lufthansa,"Not Verified | Just to record praise where it’s due. For some reason unknown to myself, despite flying about a hundred flights a year for years, I stupidly forgot my passport for this trip to Seoul. I managed to retrieve with Uber from home but it meant I was still at checkin just 20 mins before departure. The SAS/Lufthansa checkin staff did an amazing job and showed incredible flexibility to somehow get me onboard. Thanks a million for fantastic service which won’t be forgotten!","""fantastic service which won’t be forgotten""",10,Sweden,26th December 2021,yes
93,lufthansa,✅ Trip Verified |  Unfortunately my 75 year old father forgot his ID card in Belgium so was unable to take the flight from Luxembourg yesterday. It's been non-stop stress since then trying to get him to Bulgaria with no help from Lufthansa. Thankfully we will get him here in time for Christmas through a different airline but have been told that Lufthansa considers him a no show for this trip and have now canceled his return ticket. They are willing to sell this same ticket back to us for an additional 327 euros however. ,"""considers him a no show for this trip""",1,Luxembourg,24th December 2021,no
94,lufthansa,"✅ Trip Verified |  We booked a return flight to Namibia for December back in October when Namibia was considered one of the safest places to travel regarding Covid. Unfortunately this all changed end of November. We flagged this with Lufthansa (after spending 1.5 hours waiting for customer service) but they were unwilling to help us and said it is the ‘risk of this time. Their suggestion was that we ignore restrictions and use the ticket to fly to Namibia. I will never again choose Lufthansa. In the end our only option was rebooking to another destination and paying a hefty premium on an already expensive ticket (+50% extra charge), and travelling to Cancun with Eurowings.",""" never again choose Lufthansa""",1,Netherlands,22nd December 2021,no
95,lufthansa,"✅ Trip Verified |  I needed to rebook my flight because of a notification in a change in flight times, so I asked for a refund to get this done. My $580 ticket was refunded $80. I was convinced this was an error, so I spent the next month getting transferred to different customer service departments. Ultimately, here’s the reply I received: “ We would like to inform you that As per our investigation Voluntary Full refund as per Fare rules correctly processed on ticket as there was no Flight cancellation found. We realize that this may not be the response you wished but we hope that this experience will not prevent you from making your future travel plans with Lufthansa.” I will never fly with Lufthansa.","""$580 ticket was refunded $80""",1,United States,21st December 2021,no
96,lufthansa,"Not Verified | I wanted to thank Emmanuel Ramos and his team for helping my husband and I navigate the airport boarding, ticketing and assist with our 2 oversized pets. His behavior was extremely professional and kind in a hectic environment and he multi-tasked consistently and cheerfully. He went above and beyond to help make our flight comfortable and make sure that we had everything squared away. If he is an example of the kind of people that Lufthansa hires, than it is no wonder that they are a 5 star airline! Such excellent service!","""Such excellent service!""",9,United States,20th December 2021,yes
97,lufthansa,"✅ Trip Verified |  Keflavík to Frankfurt in Business Class in an A320neo. Business Class seating is similar to Economy but with the middle seat left vacant. Service was attentive and efficient, as we have come to expect from Lufthansa. The flight was on time. Unfortunately, most of the A320neo aircraft in the Lufthansa fleet are without WiFi and I hope the company addresses this issue soon.","""Service was attentive and efficient""",8,Iceland,17th December 2021,yes
98,lufthansa,"✅ Trip Verified |  Frankfurt to Mumbai in Business Class on an A340-300. Lufthansa's aging A340 aircraft together with its dated Business Class product seems Stone Age compared to its competition, especially when you look at carriers such as Qatar and ANA. Lufthansa excels is in the service department - staff are efficient and warm. The food served was also very good by airline standards.","""staff are efficient and warm""",7,Iceland,17th December 2021,yes
99,lufthansa,"✅ Trip Verified |  I booked my flight 6 months ago and around 2 month ago I got the first e-Mail with the information that my flight was canceled and rescheduled. I called Lufthansa Customer service and there was a very nice man who helped me to rescheduling my flight. A month later, my flight was rescheduled twice, without letting me know, I only saw it because I checked the Lufthansa app. Then last week I got another e-Mail that my flight was canceled again, though I called the Customer Service again. First I tried 6 times, the computer hung up on my every time, then I tried it very early in the morning on the next time and I had to wait for 35 minutes until someone picked up.  The woman was not very friendly, I told her my story and she gave me a new flight and muted herself for around 5 minutes without letting me know. I was talking and asked if someone is still there etc no answer, then she unmuted herself for 2 second and was muted again. I am really disappointed.","""flight was canceled and rescheduled""",1,United States,15th December 2021,no
100,air-france,"✅ Trip Verified |  My issue with Air France is that I bought a No fee change ticket and since trying to change my return ticket which is on the 8th May 2022 I have got nothing but the run around. As for a customer service it is non existent. I am in Peru and cannot get my flight from Costa Rica on that date and I did manage to chat with some form of humanoid/robot on their chat line via facebook, for 6 days messaging back and forth with no actual assistance whatsoever. Every time I suggested a flight or date I could exchange my ticket for they told me I could not do it. There is no customer service, no one to speak to or even email, and once they have your money you are hung out to dry. Hence they have taken £612 for a flight that is worth £300 due to the fact that they will not not honour their no fee change policy. I am not asking for a refund but to exchange my ticket for another flight. I have already stated that I am prepared to pay extra if it is a flight that is more expensive. ","""got nothing but the run around""",1,United Kingdom,19th April 2022,no
101,air-france,"✅ Trip Verified | Tel Aviv to Toronto via Paris. The first leg of our trip was really substandard. The plane itself was fine, but the cabin crew provided almost no service and were unpleasant, verging on aggressive. The food also was very low quality. The second leg of our trip was much better, with a pleasant cabin crew and much better food. The customer service has been terrible. We called to follow up on a number of issues and again encountered unpleasant staff who seemed to have very little desire to help and who were sometimes even rude. I would not recommend flying with Air France and will surely not buy tickets from them again.","""would not recommend""",2,Israel,15th April 2022,no
102,air-france,"✅ Trip Verified |  1 hour flight from Paris to Newcastle, what can go wrong? I take no pleasure in writing this review, if you look at my previous reports most from memory are positive, a few bad experiences. This is the worst flight in my life, simple. Congratulations to Air France to achieve going from being my preferred airline to the last I would use in one step. The flight was not great, but not terrible, my seat had very little legroom but I’d just come if a Qatar Airways business class flight so maybe that clouded my judgement a little. Anyway they didn’t bother to put my bag on the aircraft. It wasn’t lost, they knew exactly where it was, in their home airport they could find someone to put it in the plane. Did they put it in the next flight, no. Did they put it in the next day?  Air France chose  not to send my bag today. They sent me an email saying they had the bag just after midnight so they had 10 hours to put it in AF1058 this morning. They didn’t do it. They chose to not send it. This is an airline that does not respect its passengers, I have no issue with airlines losing bags, it’s annoying but it happens.","""didn’t bother to put my bag on the aircraft""",1,United Kingdom,6th April 2022,no
103,air-france,"✅ Trip Verified |  This review is similar to a recent one regarding very slow response time for settling baggage compensation claims. My luggage did not arrive with me on arrival to Washington. I needed to purchase some essential items, including clothing. I  followed all the procedures laid out by Air France. Four months later, despite numerous calls and social media direct messages, nothing by way of compensation from Air France.","""nothing by way of compensation""",7,United States,5th April 2022,yes
104,air-france,"✅ Trip Verified |  This has to be the worst customer service. They delayed every single piece of luggage in both directions. One of them was lost completely and now I am fighting since 2.5 months to get money from the airline. They changed the treatment from lost to delayed and simply closed the case by sending me 100€ which is below the worth of the lost baggage. Service Hotline is simply going to kick you out after about 32mins, WhatsApp Service is basically a bot and a person with a Copy Paste locked keyboard. They can´t help with any of the matters. Been pushed between resorts and Airlines and sub contractors (AirFrance, KLM, Delta, Pahaero) countless times. Nobody is responsible for anything. The claim tracker is absolutely useless as it is not tracing any of the actions. 
","""fighting since 2.5 months to get money from the airline""",1,Austria,5th April 2022,no
105,air-france,"✅ Trip Verified | Houston to Paris. Please DO NOT FLY with Air France. They have zero responsibility when it comes to compensation for losses resulting from cancellations of their flights! I bought a ticket for December 29th, 2021 for a secheduled for the 31st of December 2021. Needless to state I lost all the money spent on a Tuxedo, shirt and shoes for being the bestman in the wedding as a result of the impromptu cancellation by Air France hours after waiting for boarding. When I got back to the U.S, I filed a claim on Thursday the 27th of Janurary, 2022 for compensation for my losses as a result of the cancellation. It took Air France more than three months to respond and say that because the flight was cancelled as a result of ""technical issues"" they would not be compensating me for my losses. NO phone calls! NO empathy! Zero responsibility! POOR service and POOR customer service!","""Zero responsibility""",1,United States,4th April 2022,no
106,air-france,"✅ Trip Verified | Madrid to Cork via Paris. I took the ticket with KLM and a few days after travelling, one of the stops I had planned was cancelled. They change my ticket with a stopover in Paris and the first thing: I'm still waiting for the difference between the ticket that I paid more for. They don't add the previous travel insurance to the new ticket. Air France sends an email that the flight is delayed a few days before and then at 1 am when the flight leaves at 6:10 am they send an SMS that is delayed another 40 minutes. Once on the plane, it was delayed another 40 minutes. No one explains why. Inside the plane, already arriving in Paris, it is going to land and a few seconds before this, it takes off again. Why? Nobody tells us anything. It gives me an anxiety attack not knowing what's going on, all the delays we had with this airline and the. Concern that I won't get to catch the other link and I get up to ask. I am dragged by the steward by the arm through the plane to my seat. Disrespecting me and making me and those around me even more nervous because we really believed that something very, very serious was happening since the stewardess' reaction was very abrupt. After arriving in Paris I had to run to catch the next flight to Cork. I arrive in Cork and they have lost my suitcase. I file the claim, they tell me that today I will have my suitcase, that they have sent it to cork because it must have stayed in Paris and still no one has called me, nor have I received my suitcase or anything. A disaster. I will not take this airline again and I will make complaints and claims until I get bored. Because the lack of control they have, the lack of respect, etc... is not even normal. | Cogí el billete con KLM y a unos pocos días de viajar, me cancelan una de las escalas que tenía prevista. Me cambian el billete con escala en París y lo primero : todavía estoy esperando la diferencia del billete que page de más.No me añaden el anterior seguro de viaje al nuevo billete. AIR FRANCE manda un correo electrónico de que el vuelo se retrasa unos días antes y luego a la 1h de la madrugada cuando el vuelo sale a las 6:10h mandan un sms que se retrasa otros 40min. Ya en el avión se vuelve a retrasar otros 40min. Nadie explica el motivo. Dentro del avión ya llegando a París va a aterrizar y unos segundos antes ee esto, vuelve a despegar. Porque? Nadie nos dice nada. Me da un ataque de ansiedad por no saber que pasa, todos los retrasos que tuvimos con esta aerolínea y la. Preocupación de que no voy a llegar a coger el otro enlace y me levanto a preguntar. Soy arrastrada por el azafato cogida de un brazo por todo el avión hacia mi asiento. Faltandome al respeto y poniéndome a mi y a los de mi alrededor más nerviosos todavía porque realmente creíamos que pasaba algo muy muy grave ya que la reacción del azafato fue muy brusca. Después de llegar a París tuve que correr para coger el siguiente vuelo a Cork. Llego a Cork y me han perdido la maleta. Pongo la reclamación, me dicen que hoy tendré mi maleta, que la han enviado a cork porque se debió de quedar en París y todavía ni me llamó nadie, ni recibí mi maleta ni nada. Un desastre. No vuelvo a coger esta aerolínea y pondré quejas y reclamaciones hasta que me aburra. Porque no es ni medio normal el descontrol que tienen, la falta de respeto, etc...","""lack of respect""",1,Spain,3rd April 2022,no
107,air-france,✅ Trip Verified |  Three times they made the same mistake and didn’t confirm our seats on our Delta flights before our international ones. Had to spend part of my time on my vacation on hold and dealing with them to make sure it doesn’t happen on the way back and it still did. And they just said there was nothing they could do.  The stress is not worth booking through this airline. ,"""didn’t confirm our seats on our Delta flights""",1,United States,25th March 2022,no
108,air-france,"✅ Trip Verified | Bucharest to Paris. Air France, economy class, AF 1889 March 12th 2022. The Flight Attendants are overall welcoming and helpful. The Airbus A320 has a clean cabin. The seat feels narrow, although it's mentioned that this is a 32' X 18' seat - better than the unacceptable 30' X 17' that many airlines (including Air France) dare offer, even on long-haul flights. Departure on time. Coffee or tea and one very thin sandwich. Arrival on time. Overall a good experience, mostly thanks to the welcoming crew onboard. However, as an Aeroflot (SkyTeam Partner) Bonus Member, I'm still waiting for the miles to be credited on my Aeroflot Frequent flyer account, I did mention the number on reservation and the number is mentioned on my boarding pass.","""a good experience""",8,France,21st March 2022,yes
109,air-france,"✅ Trip Verified |  Extremely poor customer service. They want everyone to check in at the kiosk. Done. The kiosk asks me to see a customer service rep. I go to stand in line, the rep guiding everyone asks me to go to the baggage drop off line inspite of me showing him the message. I stand in the baggage drop off line for half hour. They cannot print my boarding pass. Then the rep from the baggage drop line tells me to go to the customer service line. So I go to the line, and lo behold the rep is standing there. After hearing my story and smirking he guides me to the customer service line. So now I stand in line again! For another 30 minutes. ","""Extremely poor customer service""",1,Canada,15th March 2022,no
110,air-france,"✅ Trip Verified |  My flight from CGD to ORD was delayed by 4+ hours due to a computer glitch on the aircraft. The flight crew then scrambled around to find another AF around the airport. All the luggage, catering etc. had to be transferred, and then we went back to the gate and boarded the replacement aircraft. AF emailed me explaining my EU rights to file a claim.  After four months of processing, they denied the claim saying, I arrived to CDG from a non-EU airport. AF took over four months to process this claim. The reason thy gave was, they were busy. I got no compensation, and we were not offered any refreshments on the day.  I'm not flying AF again.","""I got no compensation""",2,United States,14th March 2022,no
111,air-france,"✅ Trip Verified |  I traveled to Boston from Tunis on March 5th, when I arrived to Boston they told me that my baggage is delayed and it should arrive in two days, its been 6 days now and no answer. I call daily and check online status of my claim everyday. They have the worst customer service ever. The last customer service person said that my suitcase is on the way and it should arrive on March 10 at 1pm, I called at 5 pm he said its in Logan airport and it will be delivered to me tomorrow. I called again in the morning I spent 1.5 hrs at the end they told me that my luggage is still in Paris. ","""6 days now and no answer""",1,Tunisia,11th March 2022,no
112,air-france,"✅ Trip Verified |  The A350 plane is great for passengers (comfortable and quiet). However, the service in Mumbai is sub-par at best and the service on board was not good. I was unable to check-in via their website - they weighed my bags at the check-in counter in Mumbai and they weighed by back pack and my carry on. I had 8kg more than their limit and they asked to me to either pay $200 to check it in or remove excess weight. I removed the excess weight but was still 3kgs over. I asked if I could pay for the extra (3KG) and she said we don't negotiate. The Ground Staff Manager was unwilling to even engage in conversation.  On board they served the first meal within 30 minutes but did not serve any alcohol. The Stewardess said they don't serve it because it's too early and not served with breakfast.  7 hrs and 30 minutes later they served lunch, nothing served in between. I asked for a beer and the stewardess said no.","""service in Mumbai is sub-par at best""",2,United States,27th February 2022,no
113,air-france,"✅ Trip Verified |  Nice flight, food was OK. My seat 43H had loads of leg room. Flight was half full. Free Wi-Fi for message sending nice touch touch. Entertainment was OK .Nice staff & service. They left soft drinks juices & snacks in middle Galley for you to help yourself. Very relaxed flight. Alcoholic drinks were available at request","""Very relaxed flight""",8,United Kingdom,20th February 2022,yes
114,air-france,"✅ Trip Verified |  Wonderful flights, flying like in the good old days. Good food, open bar, friendly FAs, good IFE with lots of good films/music, even on short European flights you get a snack and an open bar. They even let me check my bag for free both ways. Fantastic.","""flying like in the good old days""",10,United States,18th February 2022,yes
115,air-france,"Not Verified | My flight from Dulles to Paris was great. My flight attendant, was super nice and friendly unlike a few cabin crew. speaking to me in French like I spoke the language.  The seat pitch was okay for me, lots of movies to watch, food was good in my point of view. I can't complain because my trip was pretty good. The flight to Morocco was the same, good service, good food.","""my trip was pretty good.""",7,United States,9th February 2022,yes
116,air-france,"✅ Trip Verified |  I went for 2 months to Nice, when I arrived in Nice my baggage came with me. In my return to Lebanon, my baggage didn't make it. 9 days now, I call daily and check online status of my claim daily. No news.","""my baggage didn't make it""",1,Lebanon,27th January 2022,no
117,air-france,"✅ Trip Verified | Yesterday Jan 25, we flew Colombo, Sri Lanka to Paris, a 10.5 hour flight. We were fed an OK meal about 1 hour into the flight. For the next over 7 hours we were not offered even a water. Nothing. And my coffee cup and my wife's wine glass from dinner remained in the cupholders untouched. For over 7 hours the flight attendants were non-existent. Many people around us complaining. No excuse for this on a smooth flight with no turbulence.",Air France customer review,3,United States,26th January 2022,no
118,air-france,"✅ Trip Verified |  First medium-haul experience with Air France. This is part of a connecting flight from LHR-MIA via CDG. Check-in at LHR was swift, thanks to Sky Priority (customers flying Premium Economy get Sky Priority access). Due to COVID, check-in meant extra checks and formalities during check-in. All my documents were verified in less than 20 minutes. I received my onward boarding pass to MIA. This is my first medium-haul trip with Air France. The equipment used on this flight was a 10 year old Boeing 777-300ER. I was among the first passengers to board this full and busy flight. The cabin crew upon boarding were very friendly and warm. The plane was in an immaculate condition and was kept very clean. We left 45 minutes behind schedule due to technicalities and the crew gave regular updates. After take off, the crew sprung into action. They distributed a sanitary kit which consisted of a mask, alcohol surface wipes and hand sanitiser. We were told that unfortunately, amenity kits were not loaded on this flight and the crew were very apologetic. The meal service was swift but was done with care. Lunch served was good in quality but lacking in quantity which is the only downside. The crew were also very proactive with the drinks service. After the main meal service, cabin lights were switched off and were invited to help ourselves to the self-help snack bar which was adequately stocked with drinks and snacks. The second meal service came in a rather chic paper bag which consisted of a warm sandwich, a bread roll, a muffin, a chocolate bar, orange juice and a yoghurt drink. In addition, drinks were served again. For a 9 hour flight, the quality of the meals served was good but lacking in quantity. Air France could perhaps increase their portions when it comes to Premium Economy dining. The seat on this aircraft is Air France's fixed shell seat which mean that rather than reclining, the seat slides forwards so that it does not intrude your personal space. The seat was wide with good cushion padding. The pillow and blanket also appeared to be off higher quality compared to other airlines I've flown with in Premium Economy. The seat also came with a leg rest which was a very good addition. Now, there are a lot of negative reviews of this product but I would say that this seat is adequately comfortable for a TransAtlantic flight. My back did get a little sore from the seat sliding forward but I used the pillow to add some padding. I requested for an extra pillow and was given one without hesitancy. As we were flying during COVID, cabin crew and passenger interaction was very minimal to keep each other safe. However, I noted that the crew were very responsive in meeting the needs of the passengers from what I observed. IFE content was outstanding. There were more than enough new Holywood films available and a couple of French, Western, Asian and Bollywood films. In addition, the IFE offering also had plenty of radio stations and Album selections. In addition, the plan is equipped with an external camera. Air France is nowhere near a perfect carrier as there are things that Air France could do better in terms of its Premium Economy service which in my opinion would be: increasing portion sizes of meals and offering a bar service as only red wine was offered during the drinks service. Overall, Air France is a great alternative to fly across the Atlantic!","""great alternative to fly across the Atlantic""",8,United Kingdom,19th January 2022,yes
119,air-france,"✅ Trip Verified |  BOD-CDG-ATL: Was having some major issue with Delta Airlines on my return trip due to numerous cancellations (COVID in US) and decided to pick a return flight with Air France instead of Delta. In Bordeaux Airport, a gentleman working at Air France Sales ticket counter worked hard to accommodate me by finding me a good flight for my return trip and thank him for it knowing that Air France had to deal with many stuck Delta Airlines customers in Europe. For Bordeaux to CDG and CDG to Atlanta: Great cabin service and very nice/professional crew. Seats are bit cramped but this is economy. Strange or not but A320 domestic flight has more legroom and width than the 350-900 for the long haul. A pleasurable experience! The negative aspect is the lack of coordination between Delta, Air France and KLM regarding ticketing and seat assignments.","""A pleasurable experience!""",8,United States,4th January 2022,yes
120,air-france,"✅ Trip Verified |  My first flight was cancelled last minute, causing me to be rebooked on a second flight. While frustrating, this sometimes can't be helped, especially with COVID and the winter weather. However, my flights were cancelled a total of three times, costing me $450 in COVID test fees, as well as $300 in hotel costs to stay near the airport due to the last minute cancellations and rebookings. Very poor communication from staff to passengers about what was happening with flights - we were sat for over an hour after the initial departure time waiting to hear what was happening, only to be repeatedly told we would be boarding ""soon"", followed by the surprise news that our flight was cancelled. It's incredibly frustrating to have to relay the messages back to my manager back home, and pray the next flight I book won't be cancelled. I understand that the current global situation has placed pressured on airlines, and I wouldn't be leaving a bad review over one cancelled flight. But to be told the flights will ""definitely"" be going ahead, and to be cancelled again and again, is frustrating and unprofessional for everyone involved. It also seems that very few other flights are having this happen to them, and even when I've flown during other points of the pandemic, I've never faced such poor communication and repeated cancellations. Staff were polite, but misinformation was still given, and everything felt poorly organised and poorly communicated to the staff left to answer questions to the stranded passengers. Airport travel is stressful enough, even when everything goes as planned. ","""poorly organised and poorly communicated""",1,United Kingdom,30th December 2021,no
121,air-france,"✅ Trip Verified | I booked with KLM which was a nightmare. I was supposed to fly Air France SG to Rome and with KLM from Rome to SG but I changed my flight. Since my booking was made with KLM, it was impossible to get a hold of anyone when my VTL flight was cancelled and I was reassigned a non VTL flight. Air France was very professional despite my upset state and rearranged everything for me, and both my flights during this trip was extremely pleasant. The crew was very nice and helpful. I would next time just book directly with Air France. I would like to add that ground staff at CDG did a great job too. Thank you Air France!","""Air France was very professional""",9,Singapore,19th December 2021,yes
122,air-france,✅ Trip Verified |  I booked my trip 2 months in advance. This airline canceled my flight in August 2021 the day before departure with no notification (I had received my confirmations and itinerary emails reliably so if something would have been sent I would have seen it. I also checked Spam and all the Promotions and Social folders in desperation). I only found out when I tried to check in online at 5pm the day before and saw it was canceled. I tried multiple times to reach the airline for help and the line hung up automatically after playing a message about the wait time. I would have gladly waited to speak with anyone. Multiple online searches with this airline showed no other flights available to my destination so I had to book a new reservation with a different carrier at more than double the cost ($1400 vs my original $600!). I did receive a full refund of my original purchase price but the airline would not take responsibility for the fact that their poor communication forced me to spend double+ on this trip than was budgeted and it was not possible to cancel and reschedule this trip. ,"""I did receive a full refund""",1,United States,16th December 2021,no
123,air-france,"✅ Trip Verified |  Frankfurt - Toronto via Paris CDG. My first long-haul flight in pandemic. Air France took care of safety, handed out hygiene kits and staff payed attention that everyone is wearing a mask, so I felt safe while being onboard. All flights were on time and transfer at CDG airport was easy, only passport control took some time and boarding the flight to Toronto was a big chaos when all the documents were checked. Despite many bad reviews I think CDG is a good airport with attractive areas, great terminals, clear signage and helpful staff. Onboard experience on brand new A350 was pleasant, seats were comfortable and IFE was good with a lot of contents, but I didn`t like the selection of movies. A big plus was the free WIFI message pass, so I could send some whatsapp and pictures. The main meals on both flights were tasty with a free cup of Champagne. Snacks before landing were okay, but there were no alcoholic drinks with this second food service (cost cuttings or due to pandemic?). Otherwise AF offered free drinks (tea, coffee, juice, soft drinks and water) on short-haul flights between Paris and Frankfurt. Apart from some minor negative aspects this journey with Air France was very pleasant.","""Air France was very pleasant""",8,Germany,14th December 2021,yes
