,airline_id,comment,title,rating,user_country_id,date,recommend
189,aeroflot-russian-airlines,"✅ Trip Verified |  London to Hong Kong via Moscow. Experience on board the plane was fine I was actually pleased with this. But upon arriving to my destination I was told 1 of my suitcases had not arrived and I will receive it the next day, then when my first case arrived one of the bottom wheels had been smashed off.! The next day when my other suitcase had arrived and been delivered to my home address this suitcase was also broken.","""suitcase was also broken""",2,Hong Kong,7th January 2020,no
190,aeroflot-russian-airlines,"✅ Trip Verified | Moscow to Helsinki with Aeroflot. Relatively good flight: waiting for check-in took ~15min, then it was very fast. Flight on time, relatively comfortable seats, legroom decent, smiling and attentive cabin crew. Negative point: the snack served on board was a sandwich with beef, with no other alternatives - airlines should make an effort to at least offer two options (meat / non meat).","""smiling and attentive cabin crew""",6,Japan,7th January 2020,yes
191,aeroflot-russian-airlines,"✅ Trip Verified |  Ho Chi Minh to Amsterdam via Moscow. We paid 100 euro more to select seats, with this I hoped that I would be able to book the extra leg space, I would not even mind to pay again a bit extra, this was not possible, we called with the airline and asked if they could book them for us. This was not possible, we should do this at the airport 24 hours before check in, we went to the airport to arrange this, this was not possible, we should do this in Moskou. There we had 1.5 hour transfer time. Next day we checked in and we will fix the extra leg space in Moskou, when we arrived in Moskou we had to wait in a line, because of a delay we had 45 minutes transfer time. At the transfer desk we tried to get the extra legspace.  During the flight there were many rows with the extra legspace free. I was not allowed to change seats. For the way back we managed it differently, we went again 24 hours before to the airport... no aeroflot desk.. For this flight back we managed it. With good mood at the gate the new hell starts .. 1 hour delay because of cleaning the plane and we had again 1.5 hours to transfer - arrived Moscow 35 mins late. hour long flight in stress because of the staff who can only say you go to transfer desk.","""not allowed to change seats""",1,Netherlands,5th January 2020,no
192,aeroflot-russian-airlines,"✅ Trip Verified |  Amsterdam to Hong Kong via Moscow. 13 days before my departure date, I got a message that my flight was canceled and an alternative flight was offered to me with a departure date which was 1 day earlier than my original flight. Although it was very inconvenient, I agreed on taking the alternative flight. Then 5 days before my flight, I got the message that my alternative flight was full and there was no other option then to cancel my booking with a refund. I was therefore forced to find an alternative flight myself within 5 days.  I did manage to find an alternative flight but it cost me way much more than what I originally booked.","""cancel my booking with a refund""",1,Netherlands,25th December 2019,no
193,aeroflot-russian-airlines,"✅ Trip Verified |  Warsaw to Moscow return. Standard in economy class is better than in LH, or LOT. We got a tasty sandwich, apple, and choco wafel. For drink, selection of juices, tea & coffee were served, in Moscow free newspapers and magazines. The aircraft was extremely clean. Flight attendants were very polite and helpful and very well organized however, the aircraft was near full. Ground service in Moscow is organized better than in e.g. CDG, or Lyon. In all airports you have to wait in the lines for passport control, it usually takes about 20 - 30 minutes, but in WAW was 20 also. From the airport is a very comfortable train to the center.","""very polite and helpful""",9,Poland,14th December 2019,yes
194,aeroflot-russian-airlines,"✅ Trip Verified |  Paris to Phuket via Moscow, economy class, Dec 4th 2019. Frequent Flyer with Aeroflot for nearly 3 years now, all I can say is that I'm fully satisfied with them. Swift priority check-in and security check in Paris via dedicated lanes for Frequent Flyers. Lounge access. Fly Attendants very welcoming, helpful and genuine. Space + seat (front row) and economy seat with good width (18') and pitch (32') - Aeroflot is one of the very few Airlines to still give 18 inches width (most nowadays give 17"" or less). Moscow Airport is quite good, the various lounges for Frequent Flyers / business passengers are really excellent. Arrived on time and relaxed to Phuket. Had only once in 3 years a delayed luggage (was delivered 48 hours latter to my door in Paris, free of charge to me). Overall an excellent Airline and I strongly recommend Aeroflot.","""I strongly recommend Aeroflot""",10,France,9th December 2019,yes
195,aeroflot-russian-airlines,"✅ Trip Verified | Aeroflot has two faces. When things run smoothly, they are okay, but when you have a problem with them, they are a pure disaster. I flew with my family from Asia to Sweden, via Moscow. Even though we had more than an hour of waiting in Moscow none of our luggage arrived with us in Sweden. We reported it. Aeroflot was extremely unclear about where and when the luggage would come, and they were unable to locate it, until it, different days, arrived in Sweden. It then turned out that one of our hard Samsonite suitcases had a hole in it. It was too big to be acceptable and I therefore made a claim to Aeroflot, in accordance with their procedure. They answered me that I should send original documentation to Moscow. I did so, but was careful enough to make copies of everything. A couple of days later they just closed my claim, without any further explanations. After that I have contacted them a large number of times, making new claims referring to the original one and so forth. When they noticed that I did not give up, they tried a new strategy – to not answer. After months of waiting, I contacted them again, and actually got an answer: that they had increased their own handling time, according to the Russian law (they said), with another 30 days. Then it was silent again. Next time I contacted them they told me to make a new claim, since the first one was not treated! When I said I did not want to they referred to the Swedish Aeroflot office, which in turn told me to send the claim to them. But when the Swedish office answered to my claim it was with the information that they would not handle the case. Indeed, I have to communicate with the Moscow office, they told me. Aeroflot clearly have no intention whatsoever to give me any compensation. If you think that your suitcases and luggage is not so much to care for, you could buy a ticket with Aeroflot, but if you have any luggage that has a value you should think more than once - and then use another air flight company.","""they are a pure disaster""",2,Sweden,27th November 2019,no
196,aeroflot-russian-airlines,✅ Trip Verified | Warsaw to Moscow with Aeroflot. There were no problems at check in which was prompt and without problems. We were late taking off and landing and given slow immigration control and luggage delivery in Moscow I only just managed to catch the last Aeroexpress service to the city centre. Cabin crew spoke adequate English and announcements were in Russian and English. An adequate snack was provided. As expected there was no inflight entertainment.,"""adequate snack was provided""",7,Australia,24th October 2019,yes
197,aeroflot-russian-airlines,"✅ Trip Verified |  I was flying from Prague to Cairo via Moscow, the staff are professional and nice, good value for money, food was nice , cabin was clean, Aeroflot improved a lot.","""Aeroflot improved a lot""",10,Czech Republic,23rd October 2019,yes
198,aeroflot-russian-airlines,"✅ Trip Verified |  London to Seoul via Moscow. I was delayed due to the cyclone hitting South Korea at the time of the flight. However, the service and unfriendliness of the staff have left a bitter taste. We arrived at about 19:30. There was very little information provided. They were arranging a hotel to stay for the night, but could not announce that until 22:00. They then took the delayed passengers upstairs and left us there for a further hour with no information. They then collected us, but we then wait another hour until the coach finally came to take us to the hotel. Once at the hotel, they let us in, in small groups. We then had to be paired with strangers in one room, but that took forever. We finally made it into a hotel room at 02:00 with the flight scheduled for 05:55. They were arranging collection at 04:00, so with only 2 hours to rest, it was a terrible experience. The staff were apathetic toward all the passengers affected. They did not seem to care and just left us all confused and without information. The flights themselves were okay, but the staff were relatively unfriendly to me. I would not recommend Aeroflot. There are better long-haul carriers for a little extra money. Do yourself a favour and spend that little bit more for better comfort and service.","""staff were relatively unfriendly to me""",2,United Kingdom,21st October 2019,no
199,aeroflot-russian-airlines,"✅ Trip Verified |  Moscow to Los Angeles. The airline did not allow me to select seats for my upcoming flight, but offers an option to reserve 24 hours in advance. I was flying with a family member who was able to select their seat without a problem. When it was my turn to do the same (we did it at the same time from the same computer) the system would not allow me to do it. After checking the info we decided to call their customer service. The associate  did not offer help. After admitting that all of our info is entered correctly, they told us that we need to use a different version of their software.  No resolution was offered, myself and my family member flew in different ends of the plane.","""not allow me to select seats""",1,United States,19th October 2019,no
200,turkish-airlines,"✅ Trip Verified |  This has been the worst travel experience ever. It started with the call center confirming our seats the day before travel from the first section of the plane to the end of plane upon check in. We were told boarding was delayed for hours until they finally canceled the flight Los Angeles to Istanbul. We were told to go to the ticket counter for assistance. Needless to say herds of us headed that way only to encounter chaos. No one from Turkish airlines had a contingency plan or a way to establish order. The flight that was checking in was stopped as all employees vanished for a long time. The call center was of no help since they just said the flight is delayed when i am looking at the ticket counter and see the flight canceled info. We were told by an employee to form a line in one stop to be changed to another spot 20 minutes later. Then to be told to go collect baggage and return in order to be attended. Meanwhile there were other travelers who stayed and demanded help which they received (they were traveling to Tel Aviv). My husband and I went to collect baggage and came back to ticket counter. With the same story of form a line here and then there and then moving it yet again, all the meanwhile this group was being assisted the whole time while no one else had this treatment. We finally got tickets for the next flight to Istanbul. We were separated by half a plane for the 13 hour flight. While getting settled in I noticed the same group of people being very demanding to the flight attendants causing them to be unavailable for other passengers due to all their demands. The most turbulence ever on a flight. Upon arrival to Istanbul we encounter 2 flights held awaiting passengers from our flight however ours was not held (which was scheduled to leave even later than the Tel Aviv flight and Barcelona) Our connecting flight was for Belgrade. We were given the biggest runaround through the airport to try and get assistance for next flight to Belgrade and hotel accommodations. After hours we arrive at a hotel in downtown area where now it was midnight and nothing was open. Stranded without food, toiletries and clean clothes. We were picked up 3.5  hours later and dropped off at the airport. No one could help me from Turkish airlines in the Turkish airport!  Arriving to Serbia I called the call center from Serbia to be told my ticket numbers have changed and that is why can’t access my flights on the app or website any longer. Even with the new numbers still have the same problem. I could not select return flight seats over the phone or online. I was told i had to go to the main office in Belgrade. My husband is 6’6” and needs extra leg room. Not an option. I sent emails to complain about situation and try to receive help to only be told “we are sorry for inconveniences”. Needless to say I am in Belgrade to try and receive help at their office. Worse service ever! “Due to covid” no one in office can do anything other than ticket purchases. I am dreading the flights back home. I will encourage any and all people thinking about traveling with Turkish airlines to reconsider. It might be more money up front but it will be better in the long run. This has been a cloud over our whole trip. Not worth the lack of piece of mind and hassle.","""the worst travel experience ever""",1,United States,21st April 2022,no
201,turkish-airlines,"✅ Trip Verified |  I was denied flight back to Canada from Istanbul. I was stranded in the airport with no one helping me. I had to wait for the next flight which was 2 days later. This caused me extreme anxiety, stress and unnecessary extra costs to my trip. I believe Turkish Airlines should compensate me for time, money loss and for pain & suffering. They have very poor customer service online and on the phone. As well their customer service agents in the airport are very rude, and abrupt. They made derogatory comments to me in Turkish the customer service agents definitely do not help their customers. I made a complaint to the company and I’m still waiting for a response. Upon my arrival in Istanbul airport on Monday February 14th I immediately called Turkish Airlines for reservation for my cat. I was told (though the representative asked me of the breed and the size of my pet I provided) that the cabin had reached its capacity limit and that the only option I had was to put my cat in the holding cargo. The representative even told me that I must have a hard carrier for my cat since she’s going to be put in the cargo. She then reserved a spot for my cat and told me that I’d receive an email confirmation for the requests. I received two emails. First email was for the cabin and it was not confirmed due to full capacity but second email was confirmed for cargo. The representative did not tell me that my cat was not allowed in the cargo and went ahead with the reservation. Based on the confirmation I received from Turkish Airlines I proceeded with my flight as usual on February 16th. I was held for the entire duration of the check out at Turkish airport with many different excuses from several different agents and scenarios and no clear explanation why I couldn’t fly at that time. The first reason was that my cat couldn’t be in the cargo area because there was a large dog and then the other reason was that I didn’t have sufficient documents and then they said that Because of my cat’s breed (exotic shorthair) I hadn’t reserved for my cat far in advance. I was extremely stressed out and the frustration was unbearable and above all my cat was in a lot of distress and hunger and thirst and no where litter box for her toilet. The Turkish Airlines staff were extremely unprofessional, unhelpful, and rude with me. They all refused to provide me with their name.  I experienced the worst customer service from a big company that I once thought they were a decent airline to fly with. This whole issue started all internally within the airline and no one wanted to help out. I was told by customer relations to wait in the airport until management team calls me to provide me with hotel, transportation, and my next flight for free of charge because this was the airline error and not mine. I was in the airport all day and night and no one called me. My issue has not been resolved by Turkish Airlines.","""do not help their customers""",1,Canada,20th April 2022,no
202,turkish-airlines,"✅ Trip Verified |  During boarding in Venice, Business Class passengers were invited to board, followed by economy class depending on seat number. I'm a Star Alliance Gold member and therefore - according to Turkish Airlines - allowed priority boarding. I was denied by the gate agent. I queried this with the supervisor, who insisted that this privilege was not offered. The flight was fine - reasonably new plane, service was good, and the meal was decent. A better job of cleaning was needed: I found two used masks in the seat pocket. Flight got bumpy as we neared Istanbul - we ended up circling for nearly 40 minutes, but there was never an explanation from the flight deck as to what was going on; it was a bit disconcerting following our progress but not knowing why we were not landing. Overall, Turkish Airlines was as average as always.","""as average as always""",6,Turkey,19th April 2022,yes
203,turkish-airlines,"✅ Trip Verified |  The Flight Attendants in business class were courteous, helpful, and professional. They made sure I was comfortable. In addition, the chef prepared delectable meals and a variety of beverages were available. My overall experience was excellent.","""overall experience was excellent""",10,United States,18th April 2022,yes
204,turkish-airlines,"✅ Trip Verified |  My flight time and durations were changed by Turkish Airlines and I requested to reschedule my flight on 18th of April as I was not comfortable with the changes. I have been calling Turkish Airlines 10 times now in 16 days but still there is no any action and my flight is in 3 days. Every time I call, the customer service tells my case is in High Priority and Urgent email has been sent and I would get the response asap. I am not getting what does the Word urgent mean to Turkish Airlines. It’s been 7 days, I have been hearing that my request is made urgent and I will get the response asap. I had another call today ie. The 10th call and I’m hearing the same answer — ‘my request is made urgent and I would get the response with in 48 hours’. But my flight would be in 72 hours, how would I prepare for the international flight if you give me the response in last minute. Also its a covid situation, there are many things to be done before onboarding. This is most irresponsible and most frustrating situation, and this was not expected from a company like Turkish Airlines. Thank you Turkish Airlines for wasting my time and thank you for thinking that our time has no value.","""most frustrating situation""",1,United States,15th April 2022,no
205,turkish-airlines,"Not Verified |  Starting with Check-In which took 2 hours or more and rude ground staff, up to my destination, this was a nightmare! Cramped seats, horrible food and disinterested flight crew, I really wonder how they are still in business. Hope I have more options in the future so I do not have to choose this lousy service ever again!","""disinterested flight crew""",1,India,13th April 2022,no
206,turkish-airlines,"✅ Trip Verified |  I booked with Turkish Airlines through an agent on April 9,2022. Today on April 10th 2022 I was trying to choose seats online to prevent hassle at the airport since I am traveling alone with my three little ones. I chose the seat for one of my child it showed me 5.77 so I decided to pay that price and reserve the seat. When I was about to choose a seat for my second child I received a notification from my bank for 380.14 US dollars. I was shocked and frustrated so call the airline right at the moment without wasting a moment but unfortunately it wasn’t helpful at all. I asked the guy over the phone if I can just cancel seat selection since I was not charged what I was told. He said no because of our policy. My question here is why I was shown a different price and charged for a very different price? I have 2 other kids flying with me and I can’t afford to pay for everybody to have them sit together since I won’t feel comfortable sitting away from my little one. This is my first and last time ever flying with Turkish airlines. I’m going to open a dispute for that transaction through my bank..","""last time ever flying with Turkish Airlines""",1,United States,10th April 2022,no
207,turkish-airlines,"✅ Trip Verified | Dublin to Dubai via Istanbul. Travelled economy, no hassle with either flight. It was great to be able to travel again. The only issue was with a tight connection coming and going, we left Dublin 30 minutes late so had to run a half marathon to get to the gate for our flight to Dubai. On the return leg, we had more time but had to go through security screening again so had to leg it again. It would have been nice to have had a chance to have a coffee. Istanbul Airport is big, in fact so big that getting around it a challenge for the able, must be a struggle for anyone who isn't in good physical shape.","""no hassle with either flight""",6,United Kingdom,9th April 2022,yes
208,turkish-airlines,"✅ Trip Verified |  I recommend avoiding Turkish Airlines or advising to secure your luggage. Our luggage from the last flight was destroyed and Turkish Airlines did not compensate us for any damage. They destroyed both suitcases, so that they are no longer usable. After a few days and many urgencies, where we are still writing with their customer service and proving many photos, etc, they wrote that they will not compensate us for anything! Incredibly! They didn't give us a dime! Never more Turkish Airlines.","""I recommend avoiding Turkish Airlines""",1,Czech Republic,8th April 2022,no
209,turkish-airlines,"✅ Trip Verified |  We supposed to leave to Prague tomorrow, for the spring break. When I went to check-in for the flight, I got an error message stating our flight got cancelled. We have not received any communication regarding cancellation from Turkish airlines! Absolutely unacceptable. Still trying to reach customer service. It takes forever to reach them. I’ve been on hold for more than one hour. The vacation was planed 6 month ago. I would avoid booking air travel with them in the future.","""avoid booking air travel with them""",1,United States,8th April 2022,no
210,turkish-airlines,"✅ Trip Verified |  They don’t honor star alliance gold. My husband purchased the ticket because he is a million miler with United. We took several Turkish airlines flights within in our itinerary and no one would acknowledge his upgrades, the customer service would laugh and they even tried to charge us for his free extra bag. When we finally left Turkey we were searched  at check nobody else. We got on the already delayed flight we had to get off and change plans. When we arrive at the airport all the star alliance tags were ripped off. our bags were last off the baggage carousel and wet we waited hour for our bags to arrive. We missed our rental car reservation in Newark and had to sit in the airport until open. We got there so late there was barely any employees there for customs or to help with claims. No one still has responded about our bags, but all they do is blame security but why would Istanbul security remove our star alliance priory bag tags? ","""They don’t honor star alliance gold""",1,United States,7th April 2022,no
211,turkish-airlines,"✅ Trip Verified |  I can safely say this is the worst airline I've ever flown with, and I'm not exaggerating. They delayed our flight by 5 hours from Montreal to Istanbul and gave us no concrete reason. Because of that, we missed our connecting flight to Nevsehir. They were going to make me buy a new ticket for the missed flight but thankfully I was able to argue with them to rebook it. However, they made me pay for the overnight stay at the airport because of the missed flight. Now on the way back from Istanbul to Montreal, on my way to the airport I decided to check the flight status and guess what? They delayed the flight by over 5 hours without sending any notifications. We had to wait at the airport for 9 hours. I had to beg them to give us food vouchers because their policy clearly states that we were entitled to one. They initially refused and when they accepted, they made me walk all over the airport just to get some Burger King. Terrible customer service at the airport. The customer service representatives barely spoke English while working for international check-in. Honestly if you can avoid this airline you should. Instead of calling it Turkish Airlines they should call it Useless Airlines.","""if you can avoid this airline you should""",1,Canada,4th April 2022,no
212,turkish-airlines,"✅ Trip Verified | Bahrain to Geneva via Istanbul. Upon arriving at Geneva airport on the 12th March, we noticed that the Turkish Airlines flight was not on the “departure board”. I approached Turkish Airlines customer ticket desk. 3 staff members explained to us that the flight at 11:15 AM was cancelled. I explained to them that we needed to be on the same flight since my wife was in a wheelchair after a ski accident. They tried to change the tickets for us to fly with Emirates to Bahrain via Dubai. After 2 hours of waiting, we were informed that my wife’s and son’s tickets could not be changed to other airlines since the ticket was bought with a voucher. A voucher we got last time when Turkish Airlines took us off a flight!! I then explained to the staff that we could not sit 4 days in a hotel with my wife's knee only getting worse and worse and that my son also had school to attend. We contacted Turkish Airlines in Bahrain who also tried to change the ticket with no success. At this time, 5 hours had passed, and no solutions were given to us to get us home to Bahrain. Since I was on a different type of ticket, I had to take the Emirates flights otherwise I had to buy a new ticket. Turkish Airlines staff suggested us to buy new tickets for all of us, paid by us, not by Turkish Airlines! We had not been informed at all. I received an SMS at 11:45am on the 12th March, 30 minuted before departure. We were informed that there were no more flights the next 4 days, so hotel onto the 16th March was offered to us. Wife was in a wheelchair and in great pain, had an appointment with doctor the following day in Bahrain. We had to ask for lunch food vouchers 3 times before they were handed out despite it is by law it has to be given to delayed passengers. Turkish Airlines were friendly and helpful, but there was no intention shown to get the 2 extra seats for us to go to Bahrain. Turkish Airlines staff suggested that we bought new tickets with Emirates from Zurich, using the train connection from Geneva to Zurich Airport, despite they knew we Had one person in a wheelchair! Turkish Airlines did not offer to pay for taxi, train or new tickets at all. They asked us to pay for everything, and whatever outstanding amount would be covered by the difference from Turkish Airlines compensation and our actual expenses. So we were promised full compensation by the Turkish Airlines Station Manager. We tried to get Turkish Airlines to get the luggage on the Emirates flight, so that Wife (in a wheelchair) and Son did not have to carry luggage. That did not happen. Turkish Airlines did not want to pay for the overweight. We paid for 2 tickets with train to Zurich Airport, 2 tickets with Emirates to Bahrain via Dubai, plus all the extra expenses for food and drinks in Geneva and Zurich.",Turkish Airlines customer review,1,Bahrain,3rd April 2022,no
213,turkish-airlines,"✅ Trip Verified |  If I can help it, I will never fly this airline again, I don't care how reasonable the fare. I had to change ticket (well aware that I am not a frequent flyer), and use a credit, so I booked a different destination 8 months in advance, and I was over 8 hours early to my return flight, was denied check in in Dublin. Couldn't check in, not even online. Returned at the exact time they requested for the afternoon flight. Still sat in a non moving line for close to 2 hours. Wasn't given an option for a seat, have been placed in a middle aisle seat for both a 5 hour flight and a 14 hour flight. The process has been painful throughout my experience. Never simple, never easy. Doing the right thing, trying to show up early, none of it works, none of it helps.  Avoid like the plague if you are a good passenger thinking playing by their rules will make the process easier or better. I don't need much, but a little consideration, situational awareness, and customer service go along way in case you haven't heard Turkish Airlines.","""painful throughout my experience""",3,United States,3rd April 2022,no
214,turkish-airlines,"✅ Trip Verified |  Economy class is utterly dreadful. The seats in economy are much tighter when compared with the likes of Emirates or Qatar. I have used Turkish Airlines for a decade or so now. It used to be good. The competition from the EasyJets and other Stansted careers has really driven their standards down. The experience of economy with them (March 2022) was just awful. Cramped seats, my legs were against the back of the seat in front the same as it would be with Easyjet (never use to be like that) for a four hour flight. The check in staff are so unprofessional. On their mobiles as they serve customers. I will never use them again for sure.","""Economy class is utterly dreadful""",2,United Kingdom,2nd April 2022,no
215,turkish-airlines,"✅ Trip Verified |  Very small seat and spaces around. My 7 hour journey was like confined in a small box, unable to stretch my legs in front or rear, horrible seating arrangements. This airline should be avoided at any cost. Poor food, grumpy faces of air hostesses and late departure. Never ever recommended.","""airline should be avoided at any cost""",3,Bangladesh,30th March 2022,no
216,turkish-airlines,"✅ Trip Verified |  I bought 3 tickets for me and my kids and the day before the travel I changed the date of the ticket, and paid extra 50 pounds. I got the confirmation email from Turkish Airlines. Now I have just 5 days to travel, and I was trying to do the check in, the system does not allow me to do anything with my ticket. I called the Customer Service, and they said my ticket is cancelled. They took extra money to adjust the ticket, I got the confirmation in email. so they cancel the ticket and there is no any confirmation, nothing! Now they are saying to me I cannot travel.  They dont care about anyone, The customer service is very poor. Each time you talk to someone they give different information, different advise. When you call again, the new CS will say: no no no you should not do it this way, you should do it that way. They are waste of time and very disrespectful. If you have another option, try another option. Never Turkish Airlines.",""" Never Turkish Airlines""",1,United Kingdom,29th March 2022,no
217,turkish-airlines,"Not Verified |  They cancelled the flight the day before we were supposed to fly. Their reason was the weather but we were able to fly with another airline on the day they couldn’t fly. They do this regularly, if the flight is not full they cancel it. We had so much unnecessary stress that day as we had to have a taxi from Sabiha Gokcen to Istanbul airport. They will not compensate any the extra spending we had to do. I feel so stressed every time we have fly with them. You never know what is round the corner.","""stressed every time we have fly with them""",3,United Kingdom,28th March 2022,no
218,turkish-airlines,"✅ Trip Verified |  I flew with them from Manchester to Karachi. Upon arrival in Karachi found one of my bag broken, so reported to baggage team and was advised that someone will contact me in two days to sort out but no one did. On my return flight from Karachi to Istanbul another bag was missing so I was advised that you should carry on with your journey ahead, when found it we will send it to Manchester. Then I took my next flight from Istanbul to Manchester. The seat that I sat on wouldn't recline plus the footrest would not go all the was down as it right in the middle of two seats, as I am a tall guy it made my journey extremely uncomfortable. I ended up having backpain which lasted few days after that journey. My cases for the seat issue I had, plus the bag that was damaged are still on going with their insufficient customer service. And the bag that was lost, although I was advised after two days of arriving into Manchester that it had been sent their office in Manchester Airport is still missing . Turkish Airlines is the worst airline that I flew with and would never look at fly again. The entire journey and now dealing with their customer service has proven to be some nightmare which seems like would never end for me. Thank you","""the worst airline that I flew""",1,United Kingdom,26th March 2022,no
219,turkish-airlines,Not Verified |  I booked 4 trips for the same traveling journey in the same month All 4 trips we largely delayed or canceled. They afford you no resolution whatsoever I had purchase 3 new different tickets out of my pocket because of their incompetence I don’t know how they’re still operating,"""don’t know how they’re still operating"" ",1,United States,25th March 2022,no
220,turkish-airlines,"Not Verified |  Terrible customer service. Terms of flight clearly say if passenger cannot travel due to Covid they are entitled to a full refund. First their system charges $25 per seat to select and then changes it without any prior warning before your flight. Second when you try to get in touch with their sales office nobody answers. Their call centre In Istanbul keeps you on hold and transfers you from department after department following which they tell you to contact the local office. Local office says refund requests are only possible from the call centre. They don’t know what they are doing. After clearly explaining passenger was hospitalised with Covid they refused to give a refund. It’s been 4 weeks and they have harassed, frustrated and caused anxiety to an elderly couple who is hospitalised in a foreign country and no compassion or help. Horrifying, dreadful, joke of an airline. Has traumatised us to never fly Turkish airlines or even want to ever consider Turkey for travel.","""Terrible customer service""",1,United Kingdom,23rd March 2022,no
221,turkish-airlines,✅ Trip Verified |  Excellent service on board and amazing catering. They are working hard to improve their service. The culture of serving tea is amazing.,"""Excellent service on board""",10,Czech Republic,21st March 2022,yes
222,turkish-airlines,"Not Verified |  This experience has been truly terrible. First Turkish Airlines changed the date of my return flight twice, necessitating me changing plans twice. Then, my outbound flight was cancelled with 16 hours notice. I am currently trying to get a refund for this after having bought an expensive one way last-minute alternative. I cannot get through to customer services and have received an email that the deadline is in 2 days. Abysmal service, avoid this airline.","""Abysmal service, avoid this airline""",1,United Kingdom,19th March 2022,no
223,turkish-airlines,Not Verified |  I received an email that all the flights from Berlin to Istanbul on 18th and 19th of March are canceled due to bad weather I had to reschedule my flight and this created a lot of problems for me all my plans had to be changed and now I check the website and I see that all other flights are happening. Just my flight is canceled the same direction and the same day why does Turkish airline lie about the bad weather if it is other reasons and now that I have to cancel again my flight back to Berlin because of the problems Turkish airline has made for me. I have to pay money and they contacted me at 3AM to ask me confirm the money transfer.,"""created a lot of problems""",1,Germany,19th March 2022,no
224,turkish-airlines,Not Verified |  I wanted an refund on my flight from Dalaman to Istanbul. The ticket sales office in Dalaman gave me an receipt to get a refund and say that they cannot refund money from there counter and I have to go to Istanbul airport. Here I am in Istanbul airport trying to get a refund. The ticket sales office here said they cannot refund because in their system the credit card I payed with is different to the one I have. Which is a lie. I brought up my bank statement showing that I payed for the ticket which is the card I am holding right now. The staff didn’t answer or solve my problem and left. Leaving me standing there for a long time. The next staff came to the counter and threw all my papers and ID documents in the bin! I asked her to stop and give my documents and Receipt back she said she could not understand English. And continued to throw all my papers in the bin and ignored me. I ask for the supervisor and he said that they did not throw it in the bin. I asked for them to bring up the security camera for proof and evidence. He first refused to go check the bin.  He then went to the bin and indeed found my documents scrambled in the bin. The staff who threw a way my documents refuse to show me her name card or name. ,"""in Istanbul airport trying to get a refund""",2,Australia,18th March 2022,no
225,turkish-airlines,"Not Verified |  Absolutely disappointed with their business class service, we have flown over 9hrs and they have not served us, not even a water bottle and not a single person even asked for any service we might need. Started out great with breakfast and after that nothing, zero service, flight smooth and no issues. I have flown them many many times and never been anyway near Qatar, Emirates or even British Airways and I do not expect them to be at their class but this is worse than any international biz class I have flown over last 25 years.","""disappointed with their business class service""",7,United States,17th March 2022,no
226,turkish-airlines,"✅ Trip Verified |  Horrible experience! The airport staff are very rude and irresponsible. My GF who where traveling from LA to Tehran had 1:30 hour of transit only and they closed the gate right in front of her face! They charged her $170 to put her in the next flight which was in 2 hrs. Then they refused to board her claiming that her COVID test has expired! So she had to go into the city (Istanbul) to do the test again, but because her passport would expire in the next 3 months, they forced her to buy another visa with her other Passport (American one) to be able to go out of the airport. After doing the test, they said she's gonna miss her new flight, so she got refunded in order to buy another ticket for $500 which would take off in 2 days.  Finally, she bought another flight to go to her next destination after spending about 10 hrs in Istanbul airport checking most of the airlines. That's a big shame to you Turkish Airlines as you gonna lose all your reputation and credits if you continue the same way. We will never fly again with this airline.","""never fly again with this airline""",1,Australia,17th March 2022,no
227,turkish-airlines,"✅ Trip Verified |  I traveled from Toronto to Lahore by Turkish Airlines in Business Class. On my return journey on 20th February 2022, the plane was parked on the runway at a distance from the airport. We were taken to the plane by bus. I have acute arthritis that prevents me from carrying anything heavy. When I disembarked from the bus I could not carry my hand luggage up the stairs of the aeroplane. There were 3 staff members of Turkish Airlines at the footsteps of the plane. I requested them to help me in carrying up my hand luggage. They refused point blank and told me to carry it myself. I told them of my medical conditions and my inability to carry heavy luggage. But they were not moved and told me that it was none of their business. I was left stranded at the footsteps and could not go up into the plane. I was wondering what to do when a kind fellow passenger saw my condition and helped me in carry up my luggage into the cabin. Had I known such a negative and unhelpful attitude of the staff of Turkish Airlines, I would have opted to travel by some other airline. Turkish Airlines is manned by horrible staff, especially at Istanbul airport.","""manned by horrible staff""",1,Canada,16th March 2022,no
228,turkish-airlines,"Not Verified |  I made a booking from Bahrain to Istanbul on 9th April and return on 21st April 2022, on 3rd March and then 10th March I receive a mail saying the flights have be changed to 9th to 10th of April 2022. I had already made my hotels booking and paid for it which is non refundable and also for my rides in Istanbul. I spoke to the call centre they said there are no possible flights available on 9th so I had no choice. So I chose to travel on 10th April later I got a mail saying that my flight from Istanbul to Bahrain has been rescheduled for 2 hours in prior so I called and asked the call centre agent to change the tickets to 22nd April as I wanted to spend 12 days in Turkey, he said there is no available flight on 22nd and he gave me an option that In case of rescheduling of flight I can choose any flight 7 days prior or 7 days later from the date of actually booking. So I chose on 23rd of April 2022 I said OK so he told me. He send me Confirmation of the ticket. But when I received the tickets it was given for 23rd March a month prior than the actual date of traveling I already lost lot of money for my hotels and rides because of you guys rescheduling the flight now I am waiting for the tickets to be given on 23rd of April from March. It's been one of worst experience for me. And some of your agents are really rude over phone while talking.","""been one of worst experience for me""",1,Bahrain,15th March 2022,no
